num_date_time,answer
49_20220827 00,2590.049634868964
49_20220827 01,2545.942494848693
49_20220827 02,2571.0008234403367
49_20220827 03,2496.5999762152437
49_20220827 04,2530.227867969443
49_20220827 05,2592.9006018084892
49_20220827 06,2679.680762529817
49_20220827 07,2796.6887629634302
49_20220827 08,2879.078059392678
49_20220827 09,2990.1295900033033
49_20220827 10,3040.167305104473
49_20220827 11,3057.5483309142787
49_20220827 12,3004.9769413546846
49_20220827 13,2956.6649513622115
49_20220827 14,2931.0333485319625
49_20220827 15,2831.5754843713357
49_20220827 16,2874.8291229612214
49_20220827 17,2840.4440925505046
49_20220827 18,2812.2766819542226
49_20220827 19,2688.1195484859036
49_20220827 20,2576.5672612642634
49_20220827 21,2479.1605306411716
49_20220827 22,2410.643268918151
49_20220827 23,2318.9627150458537
49_20220828 00,2291.6960289048293
49_20220828 01,2263.047444790821
49_20220828 02,2245.3431834066187
49_20220828 03,2245.199591317792
49_20220828 04,2262.367246840705
49_20220828 05,2293.150756183947
49_20220828 06,2359.746949176786
49_20220828 07,2526.3263314545675
49_20220828 08,2612.8030268954262
49_20220828 09,2730.6487967196817
49_20220828 10,2758.8466753262755
49_20220828 11,2779.1233202037974
49_20220828 12,2859.7494012301213
49_20220828 13,2868.2513208661935
49_20220828 14,2937.921471105166
49_20220828 15,2936.403789772153
49_20220828 16,2961.6856050190736
49_20220828 17,2858.901157799899
49_20220828 18,2803.489278398517
49_20220828 19,2771.280261402189
49_20220828 20,2695.142068018792
49_20220828 21,2586.0172977737357
49_20220828 22,2568.5722397619957
49_20220828 23,2496.216638520801
49_20220829 00,2597.4016659592403
49_20220829 01,2536.1800407495857
49_20220829 02,2498.201226629769
49_20220829 03,2327.742069735104
49_20220829 04,2349.953296598682
49_20220829 05,2414.6914245678736
49_20220829 06,2570.7679531552094
49_20220829 07,2931.5063712925466
49_20220829 08,3388.998684122459
49_20220829 09,3494.44616819132
49_20220829 10,3527.9748976995843
49_20220829 11,3556.0356138523516
49_20220829 12,3471.1833687536187
49_20220829 13,3505.0962618506087
49_20220829 14,3533.0420583117548
49_20220829 15,3558.473420538824
49_20220829 16,3593.0416751728817
49_20220829 17,3368.4277322643225
49_20220829 18,3087.389841216358
49_20220829 19,2996.6381993134846
49_20220829 20,2831.9751704247324
49_20220829 21,2734.5606436501675
49_20220829 22,2693.3002242877237
49_20220829 23,2630.0581965333195
49_20220830 00,2631.088193028211
49_20220830 01,2592.558304908709
49_20220830 02,2629.060479430097
49_20220830 03,2623.3316309438155
49_20220830 04,2686.3008654360856
49_20220830 05,2740.759004731921
49_20220830 06,2906.2678744019086
49_20220830 07,3191.171981543398
49_20220830 08,3627.177932761422
49_20220830 09,3836.98551540228
49_20220830 10,3939.781835467346
49_20220830 11,3919.6274381729804
49_20220830 12,3849.079607693392
49_20220830 13,3878.5038164087805
49_20220830 14,3897.188549043812
49_20220830 15,3887.3877175617213
49_20220830 16,3921.6905136569585
49_20220830 17,3635.6407396507802
49_20220830 18,3388.7822216211657
49_20220830 19,3272.692879069276
49_20220830 20,3110.428864054038
49_20220830 21,2961.6039489070918
49_20220830 22,2939.1459787604717
49_20220830 23,2901.718438600028
49_20220831 00,2788.0493340688763
49_20220831 01,2803.1079383847346
49_20220831 02,2779.6433443360825
49_20220831 03,2744.28717582212
49_20220831 04,2809.8799210271027
49_20220831 05,2819.10111755267
49_20220831 06,2895.8931113298377
49_20220831 07,3146.7231638633093
49_20220831 08,3613.793897997367
49_20220831 09,3662.6491279427783
49_20220831 10,3764.422392422136
49_20220831 11,3736.510675732712
49_20220831 12,3636.320767776484
49_20220831 13,3611.1598124875773
49_20220831 14,3765.644379469965
49_20220831 15,3732.6692243924194
49_20220831 16,3723.165675437121
49_20220831 17,3309.90960727781
49_20220831 18,3111.043192838746
49_20220831 19,2993.6489916374594
49_20220831 20,2783.7505377569587
49_20220831 21,2638.890929130795
49_20220831 22,2607.832994103824
49_20220831 23,2576.1448934803957
50_20220825 00,2444.507764833166
50_20220825 01,2435.4303817994823
50_20220825 02,2367.3226819370557
50_20220825 03,2333.487462768387
50_20220825 04,2370.2591289861402
50_20220825 05,2549.6670462242573
50_20220825 06,2726.17162714875
50_20220825 07,3234.025029485929
50_20220825 08,3428.2366005589943
50_20220825 09,3429.348068125433
50_20220825 10,3557.1483391552483
50_20220825 11,3663.8598541761758
50_20220825 12,3633.1423003096197
50_20220825 13,3621.740260404296
50_20220825 14,3727.8116108893055
50_20220825 15,3690.737390462627
50_20220825 16,3702.094448994471
50_20220825 17,3387.8395370362327
50_20220825 18,3089.2682804406713
50_20220825 19,2929.0567499043837
50_20220825 20,2744.9685032609627
50_20220825 21,2691.2046304144715
50_20220825 22,2653.100042629956
50_20220825 23,2640.6530864889946
50_20220826 00,2606.329683422745
50_20220826 01,2659.3789499816075
50_20220826 02,2609.219471692182
50_20220826 03,2624.3365021297504
50_20220826 04,2633.183355969538
50_20220826 05,2630.965512061037
50_20220826 06,2824.5543548914575
50_20220826 07,3282.2640690980766
50_20220826 08,3449.048438111463
50_20220826 09,3432.2516573219614
50_20220826 10,3465.7279979296145
50_20220826 11,3485.985258333837
50_20220826 12,3512.584417173032
50_20220826 13,3535.9604329156946
50_20220826 14,3437.510996590053
50_20220826 15,3549.946525899984
50_20220826 16,3565.766255913678
50_20220826 17,3274.934587969106
50_20220826 18,3000.553482215083
50_20220826 19,2862.540120978852
50_20220826 20,2764.9899716552927
50_20220826 21,2718.8460654645023
50_20220826 22,2687.3549897981056
50_20220826 23,2587.538832372373
50_20220827 00,2498.1941754057652
50_20220827 01,2511.0693520256436
50_20220827 02,2547.576556682726
50_20220827 03,2482.1133261154
50_20220827 04,2500.6614591905936
50_20220827 05,2737.02142974857
50_20220827 06,2779.248233110642
50_20220827 07,2957.5351965271193
50_20220827 08,3094.330747801315
50_20220827 09,3135.1267909903017
50_20220827 10,3090.1860458556303
50_20220827 11,3161.908768435614
50_20220827 12,3042.1811250325463
50_20220827 13,2904.809647183466
50_20220827 14,2921.4586499110146
50_20220827 15,2887.706656116863
50_20220827 16,2790.209680698602
50_20220827 17,2823.2940573157794
50_20220827 18,2622.5724336816747
50_20220827 19,2624.56607297179
50_20220827 20,2541.88571726586
50_20220827 21,2399.3016627862535
50_20220827 22,2347.1094507694797
50_20220827 23,2248.485262618832
50_20220828 00,2177.181123118513
50_20220828 01,2223.9929520556034
50_20220828 02,2250.991907544244
50_20220828 03,2200.910873100673
50_20220828 04,2278.4352581898047
50_20220828 05,2321.466156341742
50_20220828 06,2370.229893241341
50_20220828 07,2570.4212152559808
50_20220828 08,2689.947578901166
50_20220828 09,2764.435764362869
50_20220828 10,2824.580821953605
50_20220828 11,2726.823872365859
50_20220828 12,2764.1939073295225
50_20220828 13,2735.58364809471
50_20220828 14,2764.4345603455195
50_20220828 15,2804.6888753976427
50_20220828 16,2763.0486071128093
50_20220828 17,2707.067717790681
50_20220828 18,2729.876753677833
50_20220828 19,2641.3947455681255
50_20220828 20,2514.4640784891562
50_20220828 21,2522.8569057262584
50_20220828 22,2357.596713272318
50_20220828 23,2328.900000438971
50_20220829 00,2365.0040177128085
50_20220829 01,2288.4575161227654
50_20220829 02,2274.6376800483276
50_20220829 03,2261.653391556847
50_20220829 04,2313.7929583358164
50_20220829 05,2478.9405249320816
50_20220829 06,2624.9207101330403
50_20220829 07,3117.8239039349396
50_20220829 08,3379.1316049262764
50_20220829 09,3399.801529805823
50_20220829 10,3332.190047760472
50_20220829 11,3421.677280423105
50_20220829 12,3429.7729800761035
50_20220829 13,3423.0720403076125
50_20220829 14,3382.4282416874257
50_20220829 15,3496.310620201266
50_20220829 16,3437.51446647301
50_20220829 17,3192.9026411933546
50_20220829 18,2967.029940872506
50_20220829 19,2819.3239969200827
50_20220829 20,2736.1333606438648
50_20220829 21,2665.34329951967
50_20220829 22,2635.8573840715653
50_20220829 23,2627.625959703777
50_20220830 00,2605.906245548804
50_20220830 01,2525.1269160353577
50_20220830 02,2530.5350556344865
50_20220830 03,2442.886517464379
50_20220830 04,2447.354293949546
50_20220830 05,2629.075154712543
50_20220830 06,2866.9817912111407
50_20220830 07,3211.249291419252
50_20220830 08,3391.93138889996
50_20220830 09,3423.907912921803
50_20220830 10,3424.5615677777464
50_20220830 11,3420.596864405533
50_20220830 12,3413.4053816206533
50_20220830 13,3369.7594123327463
50_20220830 14,3398.1225323370663
50_20220830 15,3425.004559688231
50_20220830 16,3443.1121237352627
50_20220830 17,3218.058290063412
50_20220830 18,2891.6255007138925
50_20220830 19,2767.2797623972347
50_20220830 20,2826.0031171918386
50_20220830 21,2774.9207402516613
50_20220830 22,2712.56578888667
50_20220830 23,2679.023366478549
50_20220831 00,2652.089567998885
50_20220831 01,2640.7948537204047
50_20220831 02,2676.289670220024
50_20220831 03,2680.9185818362153
50_20220831 04,2713.178078587312
50_20220831 05,2858.2645455376714
50_20220831 06,3062.4223074176725
50_20220831 07,3220.295005380717
50_20220831 08,3393.4984847828714
50_20220831 09,3436.486340346308
50_20220831 10,3427.780824869559
50_20220831 11,3460.6223881772244
50_20220831 12,3523.966912966079
50_20220831 13,3466.371292728109
50_20220831 14,3654.0591016836315
50_20220831 15,3592.4412323121587
50_20220831 16,3549.577196813558
50_20220831 17,3268.334207400371
50_20220831 18,3035.6073575850232
50_20220831 19,2835.9821772533805
50_20220831 20,2769.869007202326
50_20220831 21,2678.135098143348
50_20220831 22,2611.975231422912
50_20220831 23,2576.0898193126545
51_20220825 00,2120.3018839298484
51_20220825 01,2086.7940771404346
51_20220825 02,2074.394020271755
51_20220825 03,2079.82398898957
51_20220825 04,2063.441970821036
51_20220825 05,2026.7891213306118
51_20220825 06,2376.6063510996228
51_20220825 07,2724.7923616262588
51_20220825 08,3199.241650442709
51_20220825 09,3302.639070181983
51_20220825 10,3322.043030301814
51_20220825 11,3445.0358395633857
51_20220825 12,3527.436088154439
51_20220825 13,3500.277602980283
51_20220825 14,3490.6694677970336
51_20220825 15,3484.965914309248
51_20220825 16,3473.965170286148
51_20220825 17,3034.4098225331027
51_20220825 18,2775.5185704819955
51_20220825 19,2645.9929963158943
51_20220825 20,2511.2290970522718
51_20220825 21,2424.365356584436
51_20220825 22,2342.5163858215383
51_20220825 23,2272.4300212708977
51_20220826 00,2196.448701768917
51_20220826 01,2056.2456452254364
51_20220826 02,1940.2035321961093
51_20220826 03,1970.6112496836927
51_20220826 04,1978.4483410073576
51_20220826 05,2079.9589139354716
51_20220826 06,2498.182268239895
51_20220826 07,2834.965644268553
51_20220826 08,3231.1613357999113
51_20220826 09,3300.908882107377
51_20220826 10,3309.345583609526
51_20220826 11,3321.3372370462725
51_20220826 12,3261.1208694981024
51_20220826 13,3327.1515032053017
51_20220826 14,3325.055326809557
51_20220826 15,3417.942529153644
51_20220826 16,3352.1512701014785
51_20220826 17,2949.255924363054
51_20220826 18,2672.048418989698
51_20220826 19,2609.089077386897
51_20220826 20,2381.9153797428507
51_20220826 21,2365.2520792795576
51_20220826 22,2215.9653148963475
51_20220826 23,2136.579339140381
51_20220827 00,2035.9175546175668
51_20220827 01,1984.22234000194
51_20220827 02,1906.253788727228
51_20220827 03,1983.3664197457356
51_20220827 04,1984.5024319405577
51_20220827 05,2049.1073000164247
51_20220827 06,2131.634823028
51_20220827 07,2289.2098590682435
51_20220827 08,2466.1321027002327
51_20220827 09,2519.619386505444
51_20220827 10,2569.568326107462
51_20220827 11,2598.1602304846083
51_20220827 12,2574.2585340263854
51_20220827 13,2567.349353331708
51_20220827 14,2583.857849973704
51_20220827 15,2511.544594892035
51_20220827 16,2523.373843517952
51_20220827 17,2438.7513260937953
51_20220827 18,2328.5745231222572
51_20220827 19,2223.7051299644118
51_20220827 20,2172.9038611331644
51_20220827 21,2164.3582948768994
51_20220827 22,1990.4248220796965
51_20220827 23,1827.7080082152875
51_20220828 00,1727.6126883359832
51_20220828 01,1718.2994033106256
51_20220828 02,1701.2048890771623
51_20220828 03,1713.984489960049
51_20220828 04,1734.6453665800195
51_20220828 05,1824.8841458103411
51_20220828 06,1981.2061527566252
51_20220828 07,2053.8968636560176
51_20220828 08,2265.459072349454
51_20220828 09,2324.662205861625
51_20220828 10,2308.3950552934807
51_20220828 11,2360.6231777269477
51_20220828 12,2365.625413208808
51_20220828 13,2377.2642169516357
51_20220828 14,2405.4716184083445
51_20220828 15,2404.335191069513
51_20220828 16,2453.5547756963356
51_20220828 17,2326.9425691445936
51_20220828 18,2344.4374522552757
51_20220828 19,2330.487582552474
51_20220828 20,2137.8678459683906
51_20220828 21,2140.4711190004273
51_20220828 22,1994.8946217507896
51_20220828 23,1828.305589858824
51_20220829 00,1752.5519337778567
51_20220829 01,1713.6844482536192
51_20220829 02,1708.0664972189682
51_20220829 03,1724.2033601327971
51_20220829 04,1789.7510382307014
51_20220829 05,1923.2827099643787
51_20220829 06,2355.4670474536174
51_20220829 07,2509.9915990345607
51_20220829 08,3016.010740504724
51_20220829 09,3315.5490125535334
51_20220829 10,3336.475300123658
51_20220829 11,3376.526959241648
51_20220829 12,3298.7670236441527
51_20220829 13,3361.1964243732914
51_20220829 14,3254.3396549085996
51_20220829 15,3302.142897789479
51_20220829 16,3232.5773528228274
51_20220829 17,2892.0900418295055
51_20220829 18,2544.989510798405
51_20220829 19,2388.4207006551887
51_20220829 20,2271.812020492667
51_20220829 21,2279.1833630003343
51_20220829 22,2172.047124131078
51_20220829 23,2129.1932757949403
51_20220830 00,2061.7074805382445
51_20220830 01,2055.4681301191936
51_20220830 02,2057.128749804914
51_20220830 03,2031.9840144592242
51_20220830 04,1995.056046732203
51_20220830 05,2137.349680519595
51_20220830 06,2517.396230807722
51_20220830 07,2777.574038873363
51_20220830 08,3203.7296959781866
51_20220830 09,3272.4168154706394
51_20220830 10,3307.6871578269447
51_20220830 11,3313.4149883322593
51_20220830 12,3232.8932656379784
51_20220830 13,3204.4151475782564
51_20220830 14,3186.445439997747
51_20220830 15,3188.9015857231984
51_20220830 16,3151.7168277721094
51_20220830 17,2771.8885124754106
51_20220830 18,2494.9143389401825
51_20220830 19,2382.110556790499
51_20220830 20,2327.880491478405
51_20220830 21,2269.811033300737
51_20220830 22,2187.353284524222
51_20220830 23,2167.2453532871386
51_20220831 00,2191.4488364254776
51_20220831 01,2126.5398309621423
51_20220831 02,2101.2935802182046
51_20220831 03,2111.4054829471906
51_20220831 04,2128.4248693335494
51_20220831 05,2239.3907676300696
51_20220831 06,2614.01755277172
51_20220831 07,2839.258125606341
51_20220831 08,3279.721618864395
51_20220831 09,3319.7978985130985
51_20220831 10,3254.704481479486
51_20220831 11,3271.3951181829025
51_20220831 12,3199.091223012956
51_20220831 13,3186.9500719688176
51_20220831 14,3219.329608895104
51_20220831 15,3214.6645091374976
51_20220831 16,3188.721307424479
51_20220831 17,2795.5469242873496
51_20220831 18,2555.0743606843957
51_20220831 19,2458.5949700241845
51_20220831 20,2361.6060564687446
51_20220831 21,2317.0352152156165
51_20220831 22,2215.044294805615
51_20220831 23,2149.777335491179
52_20220825 00,1622.0752105813524
52_20220825 01,1648.4700219777544
52_20220825 02,1663.4623399412012
52_20220825 03,1687.2840115235454
52_20220825 04,1561.2970763651022
52_20220825 05,1525.6319691551073
52_20220825 06,1753.0320010297085
52_20220825 07,2502.6936728913515
52_20220825 08,2866.1100370464806
52_20220825 09,2915.8571764591557
52_20220825 10,3007.593633288576
52_20220825 11,2971.6669494533626
52_20220825 12,2987.644901335708
52_20220825 13,3039.841364351815
52_20220825 14,3075.281462436543
52_20220825 15,3119.4488504308815
52_20220825 16,3086.3971894909037
52_20220825 17,2791.075232162671
52_20220825 18,2371.715515488235
52_20220825 19,2105.82012480837
52_20220825 20,1951.9994363114617
52_20220825 21,1840.0886330299513
52_20220825 22,1738.3495963870007
52_20220825 23,1691.9207990414484
52_20220826 00,1666.5392910480082
52_20220826 01,1640.7189138368426
52_20220826 02,1680.553009602944
52_20220826 03,1714.944762510383
52_20220826 04,1748.0424371292693
52_20220826 05,1853.8677424276425
52_20220826 06,2169.432959572599
52_20220826 07,2557.079901457761
52_20220826 08,2936.7334585849426
52_20220826 09,2931.9707753383836
52_20220826 10,2939.938981500338
52_20220826 11,2959.8184614123456
52_20220826 12,2927.7381334931683
52_20220826 13,2988.2229726898777
52_20220826 14,3006.682689382763
52_20220826 15,2942.374323202881
52_20220826 16,2971.6249790917973
52_20220826 17,2739.052256293042
52_20220826 18,2300.4010702806117
52_20220826 19,2059.2865532300634
52_20220826 20,1847.9250392818647
52_20220826 21,1819.2529543366124
52_20220826 22,1748.3161534361648
52_20220826 23,1709.0280586520419
52_20220827 00,1615.2189054847972
52_20220827 01,1622.9550503957896
52_20220827 02,1606.179176075908
52_20220827 03,1625.5545680588646
52_20220827 04,1649.3141534784295
52_20220827 05,1722.0885064867914
52_20220827 06,1890.4616774611636
52_20220827 07,1838.1774946894272
52_20220827 08,1935.3374378777878
52_20220827 09,2063.758667169584
52_20220827 10,2077.4402403867584
52_20220827 11,2067.6823370250668
52_20220827 12,2077.1197731197076
52_20220827 13,2076.05934831502
52_20220827 14,2113.604144170001
52_20220827 15,2123.621931970144
52_20220827 16,2106.4013097801726
52_20220827 17,2016.055403395176
52_20220827 18,1964.6531630340437
52_20220827 19,1813.9882827421247
52_20220827 20,1591.7462945165526
52_20220827 21,1430.8616732030962
52_20220827 22,1363.287166675373
52_20220827 23,1327.1440277443787
52_20220828 00,1333.3815832397336
52_20220828 01,1300.8341156941106
52_20220828 02,1287.9305229622128
52_20220828 03,1201.3589276660202
52_20220828 04,1196.6538849706774
52_20220828 05,1253.4823920148515
52_20220828 06,1367.253169911999
52_20220828 07,1399.2000980239354
52_20220828 08,1548.0558097790338
52_20220828 09,1817.9248178008165
52_20220828 10,1815.689318334927
52_20220828 11,1845.0988165418537
52_20220828 12,1833.819004167865
52_20220828 13,1838.4025015293778
52_20220828 14,1847.8256456936556
52_20220828 15,1843.9043274440767
52_20220828 16,1892.210072248903
52_20220828 17,1848.3691659130004
52_20220828 18,1854.599124843024
52_20220828 19,1847.865590547341
52_20220828 20,1768.8103649329228
52_20220828 21,1659.9317516447345
52_20220828 22,1538.965193226453
52_20220828 23,1342.6402724962027
52_20220829 00,1335.0469188998454
52_20220829 01,1486.1170434420396
52_20220829 02,1379.590133560045
52_20220829 03,1320.5523415592083
52_20220829 04,1384.818009151405
52_20220829 05,1592.832649848598
52_20220829 06,1753.262892813936
52_20220829 07,2222.367577262492
52_20220829 08,2864.940139650588
52_20220829 09,2933.791103283532
52_20220829 10,2936.210962406566
52_20220829 11,2912.2729621640833
52_20220829 12,2909.4649090416997
52_20220829 13,2939.235631332773
52_20220829 14,2952.4836156907054
52_20220829 15,2997.428025582233
52_20220829 16,2967.2217832055976
52_20220829 17,2718.958938579213
52_20220829 18,2350.677036825681
52_20220829 19,2075.9430727853523
52_20220829 20,1910.1603270366297
52_20220829 21,1822.8431356768983
52_20220829 22,1777.6917769440122
52_20220829 23,1708.803475941996
52_20220830 00,1646.7281468308095
52_20220830 01,1636.6708919518167
52_20220830 02,1648.9366658754566
52_20220830 03,1635.550920284926
52_20220830 04,1601.5227847958408
52_20220830 05,1645.7809624018796
52_20220830 06,1959.0805332134553
52_20220830 07,2510.4798718894726
52_20220830 08,2964.8368198573344
52_20220830 09,3103.407108749569
52_20220830 10,3128.6151592993438
52_20220830 11,3120.584734521397
52_20220830 12,3135.9519099949803
52_20220830 13,3197.0009802739096
52_20220830 14,3213.1221699444045
52_20220830 15,3215.480202976631
52_20220830 16,3094.982817455725
52_20220830 17,2813.018519344696
52_20220830 18,2465.3282472614655
52_20220830 19,2165.1414726055154
52_20220830 20,1952.459897699938
52_20220830 21,1902.0471108330314
52_20220830 22,1831.848160112313
52_20220830 23,1798.233148785091
52_20220831 00,1718.1080256353673
52_20220831 01,1798.0885883875565
52_20220831 02,1810.9196336220855
52_20220831 03,1766.9754373994701
52_20220831 04,1813.8197128379893
52_20220831 05,1825.1091324145439
52_20220831 06,2239.8058302388886
52_20220831 07,2619.8106323127354
52_20220831 08,3002.375934819396
52_20220831 09,3077.3078432290886
52_20220831 10,3096.1966306962495
52_20220831 11,3060.5454532640842
52_20220831 12,3000.8133101658486
52_20220831 13,3051.3004134595817
52_20220831 14,3038.376484250839
52_20220831 15,3057.025897482804
52_20220831 16,2976.139748664418
52_20220831 17,2659.6974313861765
52_20220831 18,2315.9218514322483
52_20220831 19,2062.77751546725
52_20220831 20,1849.1026508808477
52_20220831 21,1812.636166889219
52_20220831 22,1740.2085449266121
52_20220831 23,1720.2135829103113
53_20220825 00,1025.563574150239
53_20220825 01,958.2107546347726
53_20220825 02,952.3006646337438
53_20220825 03,1007.4373913643507
53_20220825 04,1452.785539405245
53_20220825 05,2360.560706207736
53_20220825 06,2920.1984000978696
53_20220825 07,3173.548872321843
53_20220825 08,3258.666372068858
53_20220825 09,3244.0061725611417
53_20220825 10,3230.8645282294
53_20220825 11,3346.585971586887
53_20220825 12,3294.0400272501256
53_20220825 13,3215.640665109947
53_20220825 14,3225.9747278783766
53_20220825 15,3177.3260714759804
53_20220825 16,3129.9509659224877
53_20220825 17,2984.170726913403
53_20220825 18,2583.106153998051
53_20220825 19,1690.1474000978965
53_20220825 20,1216.8666186915743
53_20220825 21,966.9729368523032
53_20220825 22,904.3413365454446
53_20220825 23,893.2831578514716
53_20220826 00,901.655379808354
53_20220826 01,847.6622152665766
53_20220826 02,859.9758305122209
53_20220826 03,893.2786980353583
53_20220826 04,1319.2937978191017
53_20220826 05,2130.060263955069
53_20220826 06,2740.6281606521716
53_20220826 07,3004.5850321561284
53_20220826 08,3130.9786005834208
53_20220826 09,3143.571662245115
53_20220826 10,3252.6018027252603
53_20220826 11,3340.384275539832
53_20220826 12,3273.0921768755206
53_20220826 13,3398.0818445563814
53_20220826 14,3385.6553488893064
53_20220826 15,3379.452625990655
53_20220826 16,3330.9103676255427
53_20220826 17,3199.5329778779223
53_20220826 18,2821.809389837712
53_20220826 19,1828.7826732755989
53_20220826 20,1411.9055005184414
53_20220826 21,1153.4438255151078
53_20220826 22,1100.2056281282562
53_20220826 23,988.7972777635202
53_20220827 00,824.0255089769032
53_20220827 01,835.053035832372
53_20220827 02,875.7534226236837
53_20220827 03,838.8829652756428
53_20220827 04,861.1184169656133
53_20220827 05,882.836198698723
53_20220827 06,877.2137912984776
53_20220827 07,892.0383280450089
53_20220827 08,921.2698925347142
53_20220827 09,910.2730139791375
53_20220827 10,903.2606611807636
53_20220827 11,897.5692357148746
53_20220827 12,852.1374140051521
53_20220827 13,898.2748905806841
53_20220827 14,885.4267748989574
53_20220827 15,932.0009449958304
53_20220827 16,935.9802935009554
53_20220827 17,844.4044397611917
53_20220827 18,841.1304884897896
53_20220827 19,855.2073990039679
53_20220827 20,825.6108177502285
53_20220827 21,805.2201126696723
53_20220827 22,794.0050310417183
53_20220827 23,793.1779771778463
53_20220828 00,760.2947469368769
53_20220828 01,756.7920786689326
53_20220828 02,748.0524234751745
53_20220828 03,742.4891217841598
53_20220828 04,815.0093979201839
53_20220828 05,842.9449718571452
53_20220828 06,832.9035522179475
53_20220828 07,867.3078204691715
53_20220828 08,906.3818302672834
53_20220828 09,913.7609694277259
53_20220828 10,915.7363722597571
53_20220828 11,897.1407174591054
53_20220828 12,825.6444882834531
53_20220828 13,881.9602394817158
53_20220828 14,886.8573038728154
53_20220828 15,904.6909813495056
53_20220828 16,828.2245187815538
53_20220828 17,758.754729281968
53_20220828 18,900.9212422509045
53_20220828 19,817.1097076364516
53_20220828 20,926.165435514871
53_20220828 21,839.6544531071416
53_20220828 22,895.5337967471938
53_20220828 23,927.9791178211078
53_20220829 00,1049.256629654416
53_20220829 01,1046.4611092914897
53_20220829 02,1071.6918611362933
53_20220829 03,1132.8948764691934
53_20220829 04,1731.524172470538
53_20220829 05,2295.393211247743
53_20220829 06,2826.4147417249424
53_20220829 07,3163.968558891674
53_20220829 08,3106.197820713063
53_20220829 09,3145.700540061412
53_20220829 10,3146.7095832167115
53_20220829 11,3119.5967515485086
53_20220829 12,3060.237747125154
53_20220829 13,3134.3600827718246
53_20220829 14,3097.353756401979
53_20220829 15,3066.015228332391
53_20220829 16,3035.1988892736485
53_20220829 17,2915.752691502553
53_20220829 18,2511.453931821577
53_20220829 19,1418.7740401896865
53_20220829 20,1093.8341293229923
53_20220829 21,926.1354953361548
53_20220829 22,917.4386632199195
53_20220829 23,912.390746307619
53_20220830 00,900.2336596920711
53_20220830 01,908.7237109616024
53_20220830 02,913.229690030055
53_20220830 03,866.0025188476026
53_20220830 04,1399.954954163634
53_20220830 05,2109.358186923939
53_20220830 06,2703.7813897593023
53_20220830 07,3016.649887277734
53_20220830 08,3137.235951914484
53_20220830 09,3148.023976003581
53_20220830 10,3148.5253187770186
53_20220830 11,3142.396373827565
53_20220830 12,3144.5574245538073
53_20220830 13,3162.8997654749446
53_20220830 14,3173.032332179976
53_20220830 15,3166.997322540939
53_20220830 16,3107.782950445905
53_20220830 17,3001.174284217073
53_20220830 18,2613.3229995682104
53_20220830 19,1520.302775757234
53_20220830 20,1218.1331107609062
53_20220830 21,1004.2352174958535
53_20220830 22,982.796007621387
53_20220830 23,921.9203707426947
53_20220831 00,880.2974380111052
53_20220831 01,864.7888743897527
53_20220831 02,860.2309058732436
53_20220831 03,822.1186270722962
53_20220831 04,1297.70001824057
53_20220831 05,2183.3672402260127
53_20220831 06,2707.198440564983
53_20220831 07,2966.78440454171
53_20220831 08,3067.0020744906938
53_20220831 09,3085.6042394037454
53_20220831 10,3117.1983568445403
53_20220831 11,3106.9694181262516
53_20220831 12,3043.441978350179
53_20220831 13,3099.4056505678573
53_20220831 14,3142.5015952413787
53_20220831 15,3076.921453737462
53_20220831 16,3110.450342059331
53_20220831 17,3157.01527959444
53_20220831 18,2701.788109022838
53_20220831 19,1723.4663310304209
53_20220831 20,1309.0152650478444
53_20220831 21,952.2051877026189
53_20220831 22,903.0598298115584
53_20220831 23,838.2059775794387
54_20220825 00,891.2147731271361
54_20220825 01,807.7559981728463
54_20220825 02,735.1954412571879
54_20220825 03,756.249980797046
54_20220825 04,764.2756076566386
54_20220825 05,945.4702609783523
54_20220825 06,1461.3812760539709
54_20220825 07,1894.289996235433
54_20220825 08,1848.5354275589702
54_20220825 09,2217.0350434435713
54_20220825 10,2823.875577130674
54_20220825 11,3066.202509346107
54_20220825 12,3289.987221974505
54_20220825 13,3351.6377834026143
54_20220825 14,3348.6836818401143
54_20220825 15,3359.06368599548
54_20220825 16,3394.251261044111
54_20220825 17,3353.932585544571
54_20220825 18,3165.3320809540796
54_20220825 19,3025.447751970926
54_20220825 20,2335.645293324207
54_20220825 21,1132.7562978209544
54_20220825 22,965.5732875283807
54_20220825 23,962.6852059481737
54_20220826 00,866.6284509476438
54_20220826 01,765.2855207199166
54_20220826 02,705.4849480326698
54_20220826 03,719.8223148784768
54_20220826 04,756.4551846947791
54_20220826 05,934.326642592704
54_20220826 06,1654.4751312375492
54_20220826 07,2071.092814274156
54_20220826 08,2068.1980105866724
54_20220826 09,2386.122449859178
54_20220826 10,2909.0253894639136
54_20220826 11,3261.079213483466
54_20220826 12,3360.0875549634557
54_20220826 13,3359.036220090604
54_20220826 14,3357.333583371854
54_20220826 15,3347.318202512479
54_20220826 16,3327.772876213307
54_20220826 17,3129.2493769950133
54_20220826 18,3036.4988377248383
54_20220826 19,2774.3725269923143
54_20220826 20,2159.1118198305226
54_20220826 21,1101.1441265225558
54_20220826 22,968.7943621683551
54_20220826 23,999.9901884868185
54_20220827 00,887.996488069009
54_20220827 01,778.0898007027482
54_20220827 02,710.3491290409961
54_20220827 03,703.2123492558399
54_20220827 04,710.9508299492239
54_20220827 05,948.1199569716993
54_20220827 06,1639.9529584296793
54_20220827 07,1992.854873645974
